Biosample,Contig,Genus,Species,Predicted_mobility,Size,Relaxase,PCN,Percentage_DNA_load,Total_DNA_load,Replicon_type,Replicon_form,Chromosome_size,GC,Plasmids_per_cell,Topology,Predicted_PTU
GCF_032375225,NZ_CP135659.1,Escherichia,Escherichia coli,conjugative,229583,MOBF,2.32763311226039,10.9124014800784,534384.992812078,"IncFIA,IncFIA,IncFIB,IncFIC",Multiple replicons,4897043,51.2886407094602,5,circular,PTU-FE
GCF_032375225,NZ_CP135663.1,Escherichia,Escherichia coli,non-mobilizable,2089,No MOB,36.5082544493467,1.5573835791249,76265.7435446852,Col(BS512),Single replicons,4897043,47.1996170416467,5,circular,PTU-E47
GCF_032375245,NZ_CP135670.1,Escherichia,Escherichia coli,mobilizable,4064,MOBQ,19.6213484544151,1.55956639675666,79741.160118743,rep_cluster_1778,Single replicons,5113034,49.876968503937,6,circular,PTU-E10
GCF_032375245,NZ_CP135665.1,Escherichia,Escherichia coli,non-mobilizable,97430,No MOB,1.1082202053039,2.11173824783404,107973.894602759,IncHI1B,Single replicons,5113034,48.3557425844196,6,circular,PTU-Y
GCF_032375245,NZ_CP135667.1,Escherichia,Escherichia coli,conjugative,76366,MOBF,1.2594145476393,1.88100551150301,96176.4513450228,"IncFIA,IncFIC",Multiple replicons,5113034,52.1226723934735,6,circular,-
GCF_032375245,NZ_CP135668.1,Escherichia,Escherichia coli,mobilizable,37040,MOBP,1.54918376316414,1.1222645221526,57381.7665875998,"IncFIA,IncFIB",Multiple replicons,5113034,50.8342332613391,6,circular,PTU-FE
GCF_032375245,NZ_CP135669.1,Escherichia,Escherichia coli,mobilizable,5167,MOBQ,42.5685935030877,4.30178877414964,219951.922630454,Col156,Single replicons,5113034,47.5130636733114,6,circular,PTU-E7
GCF_032375265,NZ_CP135704.1,Escherichia,Escherichia coli,mobilizable,4087,MOBQ,13.2804190815691,1.08052393478389,54277.0727863728,rep_cluster_1778,Single replicons,5023218,49.8654269635429,8,circular,PTU-E10
GCF_032375265,NZ_CP135699.1,Escherichia,Escherichia coli,conjugative,104860,MOBP,1.50079652800485,3.13292243988991,157373.523926589,IncK2/Z,Single replicons,5023218,52.7579629982834,8,circular,PTU-B/O/K/Z
GCF_032375265,NZ_CP135700.1,Escherichia,Escherichia coli,conjugative,60932,MOBF,1.84126796098002,2.23347143998996,112192.139398435,"IncFIA,IncFII",Multiple replicons,5023218,52.0859318584652,8,circular,PTU-FE
GCF_032375265,NZ_CP135698.1,Escherichia,Escherichia coli,conjugative,160742,Multiple MOB,1.99115617866981,6.37166108402507,320062.426471743,"IncFIA,IncFIA,IncFIB,rep_cluster_2131",Multiple replicons,5023218,51.9347774694853,8,circular,PTU-FE
GCF_032375265,NZ_CP135702.1,Escherichia,Escherichia coli,mobilizable,5251,MOBP,16.6079608004534,1.7361062602336,87208.402163181,ColRNAI_rep_cluster_1987,Single replicons,5023218,49.2287183393639,8,circular,PTU-?
GCF_032375265,NZ_CP135703.1,Escherichia,Escherichia coli,mobilizable,5167,MOBQ,36.7599387878776,3.78121363072364,189938.603716963,Col156,Single replicons,5023218,47.5130636733114,8,circular,PTU-E7
GCF_032375265,NZ_CP135705.1,Escherichia,Escherichia coli,mobilizable,1549,No MOB,38.2917083370382,1.18079398931267,59313.8562140721,Col(MG828),Single replicons,5023218,51.0006455777921,8,circular,PTU-E9
GCF_032375265,NZ_CP135701.1,Escherichia,Escherichia coli,conjugative,41593,MOBF,5.7542996148224,4.76464656479787,239338.583879308,-,Single replicons,5023218,50.1286274132667,8,circular,PTU-N1
GCF_032377095,NZ_CP135695.1,Escherichia,Escherichia coli,mobilizable,6211,No MOB,7.87800391854207,0.980232833264516,48930.2823380648,rep_cluster_2335,Single replicons,4991700,52.5197230719691,5,circular,PTU-E52
GCF_032377095,NZ_CP135694.1,Escherichia,Escherichia coli,conjugative,37161,MOBF,2.48653264336494,1.85111363984383,92402.0395600843,IncN,Single replicons,4991700,48.8442184010118,5,circular,PTU-N3
GCF_032377095,NZ_CP135693.1,Escherichia,Escherichia coli,conjugative,72904,MOBF,1.84015990742363,2.68756171025527,134155.017890812,"IncFIA,IncFIC",Multiple replicons,4991700,52.1370569516076,5,circular,PTU-FE
GCF_032377095,NZ_CP135692.1,Escherichia,Escherichia coli,conjugative,160056,Multiple MOB,1.45385887870384,4.6617151809969,232698.836689822,"IncFIA,IncFIA,IncFIB,rep_cluster_2131",Multiple replicons,4991700,51.8862148248113,5,circular,PTU-FE
GCF_032377095,NZ_CP135696.1,Escherichia,Escherichia coli,mobilizable,5167,MOBQ,47.1957069055045,4.8853139728097,243860.217580742,Col156,Single replicons,4991700,47.5130636733114,5,circular,PTU-E7
GCF_032379415,NZ_CP135684.1,Escherichia,Escherichia coli,conjugative,58919,MOBP,2.72843728766579,3.28293108427476,160756.796551981,IncL/M,Single replicons,4896746,51.6081399887982,4,circular,PTU-L/M
GCF_032379415,NZ_CP135681.1,Escherichia,Escherichia coli,conjugative,119515,Multiple MOB,2.24700978467327,5.48428230533555,268551.374415226,"IncFIB,IncFIC,rep_cluster_2244",Multiple replicons,4896746,49.2139062042421,4,circular,PTU-?
GCF_032379415,NZ_CP135683.1,Escherichia,Escherichia coli,conjugative,103178,MOBF,3.28906441748047,6.93029796658435,339359.0884668,"IncFIA,IncFII",Multiple replicons,4896746,48.9997867762508,4,circular,-
GCF_032379415,NZ_CP135682.1,Escherichia,Escherichia coli,conjugative,107043,Multiple MOB,2.16547769976276,4.73374010854769,231799.229415705,IncC,Single replicons,4896746,52.3882925553282,4,circular,PTU-C
GCF_032382315,NZ_CP135675.1,Escherichia,Escherichia coli,mobilizable,8910,MOBP,12.8135051610456,1.99846609288331,114168.330984916,rep_cluster_2350,Single replicons,5712798,47.0707070707071,8,circular,PTU-E1
GCF_032382315,NZ_CP135676.1,Escherichia,Escherichia coli,mobilizable,6756,MOBQ,18.6822566521006,2.20937841564836,126217.325941591,rep_cluster_2150,Single replicons,5712798,51.1693309650681,8,circular,PTU-E20
GCF_032382315,NZ_CP135677.1,Escherichia,Escherichia coli,non-mobilizable,5310,No MOB,31.1312098928709,2.89362103353111,165306.724531145,rep_cluster_1778,Single replicons,5712798,41.7325800376648,8,circular,-
GCF_032382315,NZ_CP135672.1,Escherichia,Escherichia coli,conjugative,151518,Multiple MOB,1.46638196220635,3.88921964595251,222183.262149582,IncK2/Z,Single replicons,5712798,52.1812589923309,8,circular,PTU-B/O/K/Z
GCF_032382315,NZ_CP135674.1,Escherichia,Escherichia coli,non-mobilizable,61392,No MOB,1.1877864411837,1.27644256277134,72920.5851971498,IncHI1B,Single replicons,5712798,47.9280688037529,8,circular,PTU-E49
GCF_032382315,NZ_CP135673.1,Escherichia,Escherichia coli,conjugative,72265,MOBF,1.41377374274953,1.78837689552116,102166.359519795,"IncFIA,IncFIC",Multiple replicons,5712798,52.4527779699716,8,circular,PTU-FE
GCF_032382315,NZ_CP135679.1,Escherichia,Escherichia coli,mobilizable,3139,No MOB,24.3513190425497,1.33802718868344,76438.7904745635,-,Single replicons,5712798,52.6919401083148,8,circular,PTU-E11
GCF_032382315,NZ_CP135678.1,Escherichia,Escherichia coli,mobilizable,3373,MOBP,65.530741394806,3.86912316389763,221035.190724681,-,Single replicons,5712798,55.2030833086273,8,circular,PTU-E1
GCF_032384295,NZ_CP135707.1,Escherichia,Escherichia coli,conjugative,70737,MOBF,2.09239595213053,2.74609222595458,148009.812465857,"IncFIA,IncFII",Multiple replicons,5389834,52.2682613059643,2,circular,PTU-FE
GCF_032384295,NZ_CP135708.1,Escherichia,Escherichia coli,mobilizable,1558,No MOB,75.3732247287535,2.17875882870229,117431.484127398,Col(MG828),Single replicons,5389834,51.4762516046213,2,circular,PTU-E9
GCF_032385915,NZ_CP135687.1,Escherichia,Escherichia coli,conjugative,70341,MOBF,3.26657095884672,4.6445545059675,229773.867816237,"IncFIA,IncFIC",Multiple replicons,4947167,52.2639712258853,2,circular,PTU-FE
GCF_032385915,NZ_CP135686.1,Escherichia,Escherichia coli,conjugative,123440,Multiple MOB,2.25003897055007,5.61421942143252,277744.810524701,"IncFIA,IncFIB,IncFIC,rep_cluster_2131",Multiple replicons,4947167,50.848185353208,2,circular,PTU-FE
GCF_032386295,NZ_CP135690.1,Escherichia,Escherichia coli,non-mobilizable,31756,No MOB,8.42952430292817,5.88375261288789,267687.973763787,IncX1,Single replicons,4549613,52.0972414661796,2,circular,-
GCF_032386295,NZ_CP135689.1,Escherichia,Escherichia coli,conjugative,102136,MOBP,1.48944571839455,3.34371358385748,152126.027893946,IncK2/Z,Single replicons,4549613,52.6954257069006,2,circular,PTU-B/O/K/Z
GCF_032386315,NZ_CP135723.1,Escherichia,Escherichia coli,conjugative,93037,MOBF,2.00448516398517,3.72053480451992,186491.286201688,"IncFIA,IncFII,IncFII",Multiple replicons,5012486,51.9621225963864,4,circular,PTU-FE
GCF_032386315,NZ_CP135724.1,Escherichia,Escherichia coli,conjugative,70302,MOBF,3.11699869392818,4.37170781485552,219131.242180539,"IncFIA,IncFIC",Multiple replicons,5012486,52.2673608147706,4,circular,PTU-FE
GCF_032386315,NZ_CP135726.1,Escherichia,Escherichia coli,mobilizable,1552,No MOB,40.4354578351703,1.25199014142253,62755.8305601844,Col(MG828),Single replicons,5012486,51.7396907216495,4,circular,PTU-E9
GCF_032386315,NZ_CP135725.1,Escherichia,Escherichia coli,non-mobilizable,2101,No MOB,38.3879074255603,1.60904177091172,80652.9935011021,Col(BS512),Single replicons,5012486,47.1680152308425,4,circular,PTU-E47
GCF_032386835,NZ_CP135711.1,Escherichia,Escherichia coli,mobilizable,4072,MOBQ,18.1614150046877,1.42242277181616,73953.2818990882,rep_cluster_1778,Single replicons,5199107,51.4243614931238,2,circular,PTU-E10
GCF_032386835,NZ_CP135710.1,Escherichia,Escherichia coli,conjugative,98339,MOBF,2.39513994304123,4.53031004860511,235535.666858731,"IncFIA,IncFIB,IncFII",Multiple replicons,5199107,52.1552995251121,2,circular,PTU-FE
GCF_033098385,NZ_CP135958.1,Escherichia,Escherichia coli,conjugative,191500,Multiple MOB,1.21945616170615,4.61528049926327,233525.854966728,"IncFIB,IncFIC,rep_cluster_2244,rep_cluster_2313",Multiple replicons,5059841,49.710182767624,1,circular,PTU-?
GCF_033098885,NZ_CP135962.1,Escherichia,Escherichia coli,mobilizable,1552,No MOB,26.7940797530801,0.878074635536973,41584.4117767803,Col(MG828),Single replicons,4735863,51.610824742268,3,circular,PTU-E9
GCF_033114265,NZ_CP136994.1,Escherichia,Escherichia coli,conjugative,104880,Multiple MOB,1.7558078394689,3.74548035842675,184149.126203498,"IncFIA,IncFIB",Multiple replicons,4916569,48.4572845156369,1,circular,-
GCF_033395675,NZ_CP137699.1,Escherichia,Escherichia coli,mobilizable,3327,No MOB,4.93725050018758,0.366088066137491,16426.2324141241,ColRNAI_rep_cluster_1987,Single replicons,4486962,43.1620078148482,3,circular,PTU-E52
GCF_033395675,NZ_CP137697.1,Escherichia,Escherichia coli,non-mobilizable,128814,No MOB,1.89635685583962,5.44415825291423,244277.312028125,-,Single replicons,4486962,51.676060055584,3,circular,-
GCF_033400515,NZ_CP137708.1,Escherichia,Escherichia coli,mobilizable,4404,No MOB,13.9641771076941,1.31517546403042,61498.235982285,rep_cluster_2350,Single replicons,4676048,43.1198910081744,3,circular,-
GCF_033400515,NZ_CP137707.1,Escherichia,Escherichia coli,mobilizable,6268,Multiple MOB,9.76508957199147,1.30895964791727,61207.5814372425,rep_cluster_2350,Single replicons,4676048,46.5379706445437,3,circular,PTU-E75
GCF_033400515,NZ_CP137706.1,Escherichia,Escherichia coli,conjugative,129194,Multiple MOB,3.29293524492368,9.09801345137326,425427.47603267,"IncFIA,IncFII,IncN,IncN,IncR,IncX1",Multiple replicons,4676048,50.0688886480796,3,circular,PTU-E56
GCF_033401435,NZ_CP137710.1,Escherichia,Escherichia coli,non-mobilizable,8936,No MOB,4.76151709092402,0.917253574243317,42548.916724497,rep_cluster_2350,Single replicons,4638730,48.2766338406446,1,circular,-
GCF_904863105,NZ_LR890200.1,Escherichia,Escherichia coli,non-mobilizable,95734,No MOB,1.48907654830094,2.79947767805765,142555.254275042,IncHI1B,Single replicons,5092209,48.3537719096664,3,circular,PTU-Y
GCF_904863105,NZ_LR890199.1,Escherichia,Escherichia coli,conjugative,125802,MOBF,1.55612914455511,3.84438577920351,195764.158643321,"IncFIA,IncFIB,IncFII",Multiple replicons,5092209,51.202683582137,3,circular,PTU-FE
GCF_904863105,NZ_LR890201.1,Escherichia,Escherichia coli,non-mobilizable,29794,No MOB,3.57689306633884,2.09280396815016,106569.952018499,-,Single replicons,5092209,41.434517016849,3,circular,-
GCF_904863235,NZ_LR890273.1,Escherichia,Escherichia coli,non-mobilizable,92830,No MOB,1.58861623643487,2.91480518047544,147471.245228249,rep_cluster_1704,Single replicons,5059386,48.0361951955187,6,circular,PTU-E25
GCF_904863235,NZ_LR890274.1,Escherichia,Escherichia coli,conjugative,85915,MOBP,2.69585018941368,4.57790666739949,231613.969023476,IncK2/Z,Single replicons,5059386,52.975615433859,6,circular,PTU-B/O/K/Z
GCF_904863235,NZ_LR890272.1,Escherichia,Escherichia coli,conjugative,95130,MOBP,1.58599490441728,2.98209496680459,150875.695257216,IncI-gamma/K1,Single replicons,5059386,50.2312624829181,6,circular,PTU-I1
GCF_904863235,NZ_LR890271.1,Escherichia,Escherichia coli,conjugative,118421,MOBF,1.75752229536924,4.11369181438066,208127.547739921,"IncFIB,rep_cluster_2244",Multiple replicons,5059386,50.3854890602174,6,circular,PTU-FE
GCF_904863235,NZ_LR890276.1,Escherichia,Escherichia coli,non-mobilizable,2136,No MOB,11.0794157525125,0.467756997536199,23665.6320473668,ColpVC,Single replicons,5059386,51.9662921348315,6,circular,PTU-E11
GCF_904863235,NZ_LR890275.1,Escherichia,Escherichia coli,non-mobilizable,12424,No MOB,4.52485658796749,1.11113914314717,56216.8182489081,-,Single replicons,5059386,55.6825499034127,6,circular,-
GCF_904863255,NZ_LR890340.1,Escherichia,Escherichia coli,mobilizable,4062,MOBQ,24.3516821218089,1.93128041582924,98916.5327787876,rep_cluster_1778,Single replicons,5121811,51.4032496307238,8,circular,PTU-E10
GCF_904863255,NZ_LR890336.1,Escherichia,Escherichia coli,non-mobilizable,98796,No MOB,1.60056089796192,3.08736527909847,158129.014475046,IncHI1B,Single replicons,5121811,47.7519332766509,8,circular,PTU-Y
GCF_904863255,NZ_LR890337.1,Escherichia,Escherichia coli,conjugative,62993,MOBF,2.58033919846586,3.1735514475048,162543.30712896,"IncFIA,IncFIC",Multiple replicons,5121811,51.5930341466512,8,circular,PTU-FE
GCF_904863255,NZ_LR890335.1,Escherichia,Escherichia coli,conjugative,139312,MOBF,1.79677352375554,4.88717981084097,250312.113141432,"IncFIA,IncFIB,IncFII",Multiple replicons,5121811,52.7133340990008,8,circular,PTU-FE
GCF_904863255,NZ_LR890338.1,Escherichia,Escherichia coli,mobilizable,5167,MOBQ,25.4985603356385,2.57235304571457,131751.061254244,Col156,Single replicons,5121811,47.5324172634024,8,circular,PTU-E7
GCF_904863255,NZ_LR890342.1,Escherichia,Escherichia coli,mobilizable,1433,No MOB,20.3375750804049,0.569012505346649,29143.7450902203,Col(MG828),Single replicons,5121811,51.8492672714585,8,circular,-
GCF_904863255,NZ_LR890341.1,Escherichia,Escherichia coli,mobilizable,1552,No MOB,30.2800438379721,0.917539285157782,46994.6280365326,Col(MG828),Single replicons,5121811,51.8041237113402,8,circular,PTU-E9
GCF_904863255,NZ_LR890339.1,Escherichia,Escherichia coli,non-mobilizable,4237,No MOB,43.8077298281462,3.62397892624026,185613.351281856,-,Single replicons,5121811,40.7599716780741,8,circular,-
GCF_904863305,NZ_LR890304.1,Escherichia,Escherichia coli,mobilizable,5166,MOBQ,19.3218388106536,1.9292481822731,99816.6192958367,rep_cluster_2131,Single replicons,5173861,47.5609756097561,7,circular,PTU-E7
GCF_904863305,NZ_LR890305.1,Escherichia,Escherichia coli,mobilizable,4074,MOBQ,12.2131676378767,0.961688861697475,49756.4449567096,rep_cluster_1778,Single replicons,5173861,49.9509081983309,7,circular,PTU-E10
GCF_904863305,NZ_LR890303.1,Escherichia,Escherichia coli,conjugative,30638,MOBP,4.7465395227232,2.8107534759282,145424.477897193,IncX4,Single replicons,5173861,40.9263006723676,7,circular,PTU-X4
GCF_904863305,NZ_LR890302.1,Escherichia,Escherichia coli,conjugative,65499,MOBP,2.01991355305795,2.5571293432843,132302.317811742,IncL/M,Single replicons,5173861,51.4252125986656,7,circular,PTU-L/M
GCF_904863305,NZ_LR890301.1,Escherichia,Escherichia coli,conjugative,70656,MOBF,1.70909575129711,2.33399910441445,120757.869403649,"IncFIA,IncFII",Multiple replicons,5173861,50.9086277173913,7,circular,PTU-FE
GCF_904863305,NZ_LR890300.1,Escherichia,Escherichia coli,conjugative,160467,Multiple MOB,1.93910253218068,6.01411530057411,311161.966031437,"IncFIA,IncFIA,IncFIB,rep_cluster_2131",Multiple replicons,5173861,51.9857665439,7,circular,PTU-FE
GCF_904863305,NZ_LR890306.1,Escherichia,Escherichia coli,mobilizable,1552,No MOB,24.7025021701679,0.740999485067353,38338.2833681006,Col(MG828),Single replicons,5173861,51.8685567010309,7,circular,PTU-E9
GCF_904863375,NZ_LR890332.1,Escherichia,Escherichia coli,mobilizable,3608,MOBF,11.091259314072,0.769447640433254,40017.2636051718,rep_cluster_2350,Single replicons,5200778,43.1541019955654,7,circular,PTU-E1
GCF_904863375,NZ_LR890330.1,Escherichia,Escherichia coli,mobilizable,6760,No MOB,8.89214715748663,1.1558062040835,60110.9147846096,rep_cluster_2350,Single replicons,5200778,46.2573964497041,7,circular,PTU-E58
GCF_904863375,NZ_LR890329.1,Escherichia,Escherichia coli,conjugative,47582,MOBP,2.03548941619743,1.86227247926187,96852.6574015061,IncI-gamma/K1,Single replicons,5200778,50.1597242654785,7,circular,-
GCF_904863375,NZ_LR890327.1,Escherichia,Escherichia coli,conjugative,98336,Multiple MOB,1.68650344028129,3.18883063848333,165844.002303501,"IncFIB,IncFII,IncQ1",Multiple replicons,5200778,52.8473804100228,7,circular,PTU-FE
GCF_904863375,NZ_LR890328.1,Escherichia,Escherichia coli,conjugative,70656,MOBF,1.90340407288355,2.58589999753229,134486.91817366,"IncFIA,IncFII",Multiple replicons,5200778,50.9114583333333,7,circular,PTU-FE
GCF_904863375,NZ_LR890331.1,Escherichia,Escherichia coli,mobilizable,5167,MOBQ,16.0912395592443,1.59867302166359,83143.4348026155,Col156,Single replicons,5200778,47.5711244435843,7,circular,PTU-E7
GCF_904863375,NZ_LR890333.1,Escherichia,Escherichia coli,mobilizable,1552,No MOB,25.2860959991557,0.754579814610231,39244.0209906897,Col(MG828),Single replicons,5200778,51.7396907216495,7,circular,PTU-E9
GCF_904863385,NZ_LR890290.1,Escherichia,Escherichia coli,conjugative,62174,MOBF,1.88930301058231,2.43481285676475,117465.525379944,"IncFIA,IncFIC",Multiple replicons,4824417,52.2839128896323,2,circular,PTU-FE
GCF_904863385,NZ_LR890289.1,Escherichia,Escherichia coli,conjugative,173787,MOBF,1.51374875772529,5.4528838481169,263069.855358806,"IncFIA,IncFIA,IncFIB,IncFIC",Multiple replicons,4824417,51.6258408281402,2,circular,PTU-FE
GCF_904863445,NZ_LR890352.1,Escherichia,Escherichia coli,mobilizable,5509,No MOB,9.95736811067014,1.10520886231339,54855.1409216818,rep_cluster_2335,Single replicons,4963328,43.7647485932111,3,circular,-
GCF_904863445,NZ_LR890351.1,Escherichia,Escherichia coli,conjugative,59604,MOBF,4.83791499274194,5.80979305069886,288359.085227391,IncN,Single replicons,4963328,50.9110126837125,3,circular,PTU-N2/3
GCF_904864555,NZ_LR890408.1,Escherichia,Escherichia coli,mobilizable,4082,MOBQ,11.7804365604212,0.927789219691264,48087.7420396393,rep_cluster_1778,Single replicons,5183046,49.4365507104361,4,circular,PTU-E10
GCF_904864555,NZ_LR890406.1,Escherichia,Escherichia coli,non-mobilizable,97983,No MOB,1.93574089351429,3.65942536433615,189669.69996921,"IncFIB,rep_cluster_2131,rep_cluster_2313",Multiple replicons,5183046,51.617117255034,4,circular,-
GCF_904864555,NZ_LR890407.1,Escherichia,Escherichia coli,mobilizable,5166,MOBQ,10.8826252331047,1.08468344587755,56219.6419542187,Col156,Single replicons,5183046,47.4448315911731,4,circular,PTU-E7
GCF_904864555,NZ_LR890409.1,Escherichia,Escherichia coli,mobilizable,1552,No MOB,12.5467469507366,0.375697056664038,19472.5512675431,Col(MG828),Single replicons,5183046,51.8685567010309,4,circular,PTU-E9
GCF_904864615,NZ_LR890468.1,Escherichia,Escherichia coli,mobilizable,5166,MOBQ,18.4631874346738,1.84355947094911,95380.826287525,rep_cluster_2131,Single replicons,5173732,47.5609756097561,4,circular,PTU-E7
